# id z use_grism1 OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err HeI_flux HeI_error HeI_scale_to_photom HeI_EQW_obs HeI_EQW_obs_err SII_flux SII_error SII_scale_to_photom SII_EQW_obs SII_EQW_obs_err Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err Hb_flux Hb_error Hb_scale_to_photom Hb_EQW_obs Hb_EQW_obs_err SIII_flux SIII_error SIII_scale_to_photom SIII_EQW_obs SIII_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err HeII_flux HeII_error HeII_scale_to_photom HeII_EQW_obs HeII_EQW_obs_err Hg_flux Hg_error Hg_scale_to_photom Hg_EQW_obs Hg_EQW_obs_err Hd_flux Hd_error Hd_scale_to_photom Hd_EQW_obs Hd_EQW_obs_err MgII_flux MgII_error MgII_scale_to_photom MgII_EQW_obs MgII_EQW_obs_err uvj_flag sn_F160W sfr z_sfr
4218.0 1.69527 1.0 5.8 1.9 1.016 97.3334767945 33.158088058 0.0 0.0 0.999 0.0 0.040812237735 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.83 1.95 1.019 34.330512342 27.1475585006 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.7 2.43 1.032 10.1436961789 23.7712733789 0.0 0.0 1.024 0.0 0.233742816119 1.06 2.19 1.032 17.1856622899 24.6580119988 3.3 5.91 1.039 50.5403911296 52.6514968816 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 22.7217039152 10.305 1.6953
4275.0 1.21333 1.0 14.24 5.08 0.904 24.6867841668 8.67019378041 0.0 0.02 0.922 0.00451807909349 0.158132768272 2.22 2.04 0.938 4.2379581897 3.27108926369 17.71 1.76 0.935 35.5075835958 3.65512598664 13.84 13.94 0.901 25.3599779518 22.3690095919 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 208.659946934 17.174 1.2133
4282.0 1.16301 1.0 107.42 25.44 1.007 245.847222158 58.1319550071 0.0 0.0 0.928 0.0 0.00924637426549 13.73 2.59 0.867 33.9018312444 6.48633154724 38.82 3.01 0.878 104.428550954 7.96112824259 355.83 205.11 1.022 915.52512471 471.047290581 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 106.558827611 25.688 1.163
4305.0 1.21555 1.0 14.12 2.33 1.013 57.6245176141 9.78538060527 0.06 0.23 1.0 0.270813116382 1.41274175713 8.01 0.99 0.989 40.9920787163 5.06420527634 28.33 1.0 0.991 156.308817224 6.42729796213 1.96 4.03 1.016 8.84204824987 16.2487869829 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 160.839081717 19.805 1.2155
4321.0 1.80387 1.0 8.27 2.25 1.023 57.3243410001 15.3823108775 0.04 0.31 1.122 0.456511892491 6.51956046464 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.9 3.25 1.006 29.7802679867 17.8431952979 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.02 0.06 0.945 0.0962954773224 0.884491791702 2.02 2.57 0.985 11.8051122199 10.4819410315 0.72 1.37 0.942 4.49735544087 7.27565828658 0.01 0.1 0.912 0.078462981522 1.58709212624 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 48.0014930059 -99.0 1.8039
4339.0 1.93439 1.0 2.98 1.16 0.91 74.4141031015 30.5106001588 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.897 0.0 2.84215799536 -99.0 -99.0 -99.0 -99.0 -99.0 0.32 0.99 0.791 8.12093825292 39.4289784248 0.0 0.0 0.852 0.0 0.00340786330379 0.0 0.0 0.882 0.0 0.00681572660757 0.06 0.32 0.85 1.28476446553 12.6772514901 0.0 0.02 0.828 0.0340786330379 10.3292336738 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.02326751 -99.0 1.9344
4366.0 1.21666 1.0 11.07 2.5 1.036 154.71023973 41.8738101468 0.0 0.01 1.028 0.0180451670531 1.11428906553 3.38 1.09 1.021 73.8859364991 24.2256367688 9.09 0.92 1.022 213.014174479 24.1760125594 0.0 0.0 1.037 0.0 0.108271002319 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 50.0446305477 5.4754 1.2167
4385.0 1.21777 1.0 7.7 3.09 1.52 192.080332947 83.160111283 0.0 0.0 1.226 0.0 0.0225451692466 1.15 1.52 1.024 25.9630169044 25.3993876732 3.78 1.23 1.056 98.3330101859 32.2621371919 12.76 16.55 1.581 365.069416576 298.651347976 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 30.2347026742 9.3087 1.2178
4446.0 2.19792 1.0 8.02 1.12 0.869 147.070595887 32.0552108871 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.79 1.01 0.884 59.0633912043 21.6547005554 -99.0 -99.0 -99.0 -99.0 -99.0 6.07 1.69 1.034 136.888977836 46.1456196528 0.0 0.0 0.942 0.0 0.00625406514234 0.26 0.44 0.903 4.3934807625 7.20468304398 1.63 1.17 0.945 31.5173612848 21.0355481063 2.65 1.27 0.977 48.7129133937 24.4158703157 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 30.9691644313 -99.0 2.1979
4519.0 2.23652 1.0 7.78 1.75 1.15 61.2355245758 15.0841026782 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.08 1.7 1.106 52.7789106818 14.8987183765 -99.0 -99.0 -99.0 -99.0 -99.0 5.45 2.03 0.776 34.3486213587 12.8131449829 2.21 1.36 0.957 13.6566435554 8.2063450867 0.0 0.0 1.053 0.0 0.0123589534438 0.13 0.27 0.951 0.877485694511 2.78076452486 2.2 1.9 0.881 13.2240801849 9.43606095436 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 52.7730290324 124.62 2.2365
4535.0 1.33848 1.0 15.39 1.92 0.832 300.926242688 57.2294823988 0.0 0.0 0.902 0.0 2.02268139988 0.0 0.0 0.966 0.0 0.0513153843522 0.0 0.0 0.954 0.0 0.98782114878 0.0 0.0 0.819 0.0085525640587 2.24932434744 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.804 0.0 0.0384865382642 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 39.608646675 -99.0 1.3385
4555.0 1.84909 1.0 9.47 3.01 1.003 87.0418273905 27.134979941 0.0 0.0 0.877 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.98 2.37 1.028 10.4419305813 15.9314026584 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.284 0.0 0.00350989263238 0.0 0.0 1.126 0.00350989263238 1.3442888782 0.0 0.0 1.06 0.0 0.277281517958 0.0 0.0 1.131 0.0 0.0561582821182 0.0 0.0 1.186 0.0 0.0245692484267 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 41.7223296317 49.714 1.8491
4585.0 1.76489 1.0 14.02 1.83 1.073 225.014376702 36.1750377049 0.77 1.34 1.307 19.9139929617 27.0571342802 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.85 1.24 1.035 14.5213733639 18.170704802 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.52 2.08 0.906 28.2868396211 21.4402742966 0.0 0.0 0.989 0.0 0.00723356082882 0.86 1.5 0.9 10.6007833946 15.5268383191 2.71 2.84 0.84 27.3066921288 25.7623268918 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 29.3141259349 -99.0 1.7649
4708.0 1.63399 1.0 5.26 2.0 1.068 117.03157567 47.0085307841 0.02 0.11 1.083 0.698559979347 6.2414815546 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.1 0.33 1.066 2.48292514398 14.2065839278 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.056 0.00379652162689 0.736525195616 0.0 0.0 1.062 0.0 0.00379652162689 0.0 0.0 1.056 0.0 0.0531513027764 0.0 0.02 1.05 0.0455582595226 7.91574759206 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 25.9280938607 30.349 1.634
4788.0 1.40729 1.0 17.82 2.19 1.246 243.032621745 42.3339107461 0.0 0.0 1.298 0.0 0.0581566824105 0.0 0.01 1.343 0.0373864386925 3.11969060645 12.58 1.24 1.335 343.215815294 47.5887824068 0.0 0.0 1.237 0.0 0.191086242206 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.225 0.00415404874361 0.324015802001 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 48.2247089843 7.1329 1.4073
4870.0 2.10341 1.0 11.86 1.37 1.674 571.829052558 210.88415646 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.76 1.76 1.614 91.9021334596 83.939924148 -99.0 -99.0 -99.0 -99.0 -99.0 4.5 2.26 1.164 146.310026713 102.925491637 0.0 0.0 1.413 0.0128890478538 0.55100679575 0.67 0.87 1.543 27.4601164525 31.2849414032 1.21 0.97 1.404 48.5079315978 38.4995859393 2.15 2.84 1.309 72.4590047722 64.628908201 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 34.1558263637 35.047 2.1034
5012.0 2.13303 1.0 5.96 1.8 1.326 162.606167193 64.9084113462 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.03 0.13 1.315 0.973498498259 6.53041943422 -99.0 -99.0 -99.0 -99.0 -99.0 4.34 2.71 1.217 109.56486213 80.5609904789 0.0 0.0 1.274 0.0 0.0861785555836 0.58 1.74 1.301 13.5651430085 26.6578998605 0.22 0.72 1.272 5.71970265207 17.8644953926 0.0 0.0 1.251 0.0 0.0351097819044 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.1557893999 11.886 2.133
5037.0 1.94468 1.0 3.38 1.12 1.303 71.6682288058 26.4816550525 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.06 1.0 1.305 48.2089734708 23.1943708654 -99.0 -99.0 -99.0 -99.0 -99.0 0.63 1.81 1.329 21.4929975413 41.4136680386 0.49 1.3 1.315 11.4613472432 19.4350489697 0.61 1.26 1.308 12.2050613309 15.8591086298 0.0 0.0 1.315 0.0 0.251300650665 0.08 0.24 1.32 2.07832430009 9.22680902509 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 48.2803830312 44.026 1.9447
5191.0 1.22777 1.0 33.52 2.1 1.337 339.550312644 32.8175709342 0.0 0.0 1.175 0.00448879372646 0.188529336511 2.94 0.78 1.055 36.9966378935 10.0010324226 21.7 0.81 1.075 299.766133847 15.966639285 0.0 0.0 1.369 0.0 0.00448879372646 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 98.4224587378 10.185 1.2278
5245.0 2.23491 1.0 10.84 1.24 1.288 414.839980092 167.942848487 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.23 0.48 1.45 11.2584275915 26.3438550068 -99.0 -99.0 -99.0 -99.0 -99.0 6.51 1.46 4.204 685.227718855 477.868008693 0.0 0.01 2.238 0.0958295594004 2.85633912535 1.51 1.17 1.68 66.0389315313 52.1992883882 0.81 1.04 2.285 52.1714669033 57.3802671481 0.13 0.33 2.868 9.1223557997 29.9235527418 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.9407198601 29.196 2.2349
5250.0 2.19153 1.0 6.1 1.6 1.132 99.4883331819 32.8839146115 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.25 2.38 1.147 23.3179697512 22.4312477088 -99.0 -99.0 -99.0 -99.0 -99.0 4.56 2.26 1.287 84.3701923529 42.8164548038 0.0 0.0 1.202 0.00313329343606 0.288262996118 0.0 0.0 1.166 0.0 0.0 0.02 0.11 1.205 0.357195451711 5.42373093783 0.04 0.18 1.235 0.642325154393 5.03520255175 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 36.7354370773 -99.0 2.1915
5270.0 1.59997 1.0 7.13 1.92 1.037 121.278322442 35.7388739101 0.0 0.0 1.076 0.0 0.123078343212 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.68 1.7 1.03 13.3693850314 20.6463920738 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.004 0.0 0.0461543787044 0.47 2.18 1.021 6.66161532633 15.104020431 0.0 0.0 1.003 0.0 0.00384619822536 4.57 24.28 0.99 67.2661607634 166.071146975 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 21.3817840658 46.371 1.6
5275.0 1.23558 1.0 14.39 3.68 0.763 41.2599862228 11.4064359137 0.01 0.03 0.856 0.0313117848612 0.219182494028 3.06 3.0 0.941 15.4456561608 10.5475983861 20.24 1.54 0.926 109.282602278 9.35327744925 44.73 7.48 0.747 144.378639995 25.0539010011 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 86.6770944213 15.128 1.2356
5279.0 1.84056 1.0 9.83 2.23 1.824 225.83927113 60.7485847861 0.12 0.39 1.92 3.91120060833 13.3001943279 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.8 3.2 1.806 72.8799954938 56.9676401836 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.658 0.0176021629538 0.570310079703 0.39 0.74 1.744 7.48796012054 17.764102853 0.53 1.5 1.785 10.4099191709 20.4431520545 0.81 1.81 1.741 18.3414537978 30.624243107 0.88 1.52 1.71 16.137662996 28.2373898105 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 34.3945323941 10.094 1.8406
5281.0 1.83488 1.0 12.37 1.07 1.42 342.624731911 46.3300033864 0.0 0.0 1.647 0.0105824585168 0.666694886556 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.81 1.28 1.382 52.8170504572 30.5057004177 -99.0 -99.0 -99.0 -99.0 -99.0 8.2 14.36 1.08 151.879444633 214.457049328 0.48 0.76 1.25 9.83815893442 12.3391466305 0.94 0.89 1.335 21.4753358167 17.6268484028 0.0 0.0 1.244 0.0105824585168 0.331583700192 0.44 0.95 1.18 8.09205327915 13.3903375099 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 49.6914141785 29.073 1.8349
5283.0 2.17402 1.0 46.83 1.11 1.688 903.582838167 67.3814279683 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 7.25 1.03 1.596 145.134561219 24.5965683896 -99.0 -99.0 -99.0 -99.0 -99.0 9.29 1.21 0.961 84.0826459821 13.0622995444 0.1 0.24 1.298 1.24447861072 4.75107277207 0.0 0.0 1.488 0.00630115752264 0.236293407099 1.2 0.85 1.285 15.3842760915 10.2677361831 0.4 0.48 1.153 4.09890296848 4.62820020038 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 74.938930286 -99.0 2.174
5295.0 1.9624 1.0 5.58 2.17 1.073 119.842019984 47.9881177424 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.035 0.0135025654874 0.921550094518 -99.0 -99.0 -99.0 -99.0 -99.0 1.13 3.07 0.75 20.2369700243 34.1783688901 0.0 0.0 0.908 0.0 0.0337564137186 0.0 0.0 0.99 0.0 0.330812854442 0.0 0.0 0.902 0.0 0.0168782068593 0.04 0.2 0.842 0.556980826357 5.63394544964 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 31.1039325952 -99.0 1.9624
5334.0 1.59867 1.0 14.95 1.52 1.16 130.097319013 15.5425660049 0.0 0.0 1.259 0.00384812230872 0.315546029315 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.85 1.72 1.142 27.8373167813 14.3881293123 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.081 0.00384812230872 0.0500255900134 1.06 1.29 1.121 7.91558758904 9.23164541862 0.39 1.29 1.078 3.22857461702 8.23882986297 30.97 24.34 1.047 235.466604071 152.427972771 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 57.6697769927 11.997 1.5987
5367.0 1.76489 1.0 4.97 2.68 1.363 166.375515843 75.4243387621 0.07 0.35 1.3 2.39792541475 11.3386065992 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.03 1.376 0.173605459892 5.10689394515 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.421 0.00723356082882 1.87710903508 0.0 0.0 1.391 0.00361678041441 1.70350357519 0.13 0.58 1.423 4.01462626 26.3844131231 0.0 0.0 1.447 0.0 0.292959213567 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 13.5746153736 11.381 1.7649
5395.0 1.59218 1.0 4.14 1.77 0.957 65.4429862124 28.7017105294 0.0 0.0 1.537 0.0 0.07329737904 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.38 0.6 0.877 6.35372543573 9.55180581595 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.22 0.66 0.636 2.11790847858 4.68717450177 2.6 1.67 0.786 29.6352876729 18.0620172982 2.49 2.7 0.627 25.4611948244 23.0192347754 67.57 36.46 0.53 546.613275313 282.337646305 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 22.3955230606 16.99 1.5922
5482.0 1.84624 1.0 7.99 1.5 1.087 134.753218281 26.4770363708 0.0 0.01 1.384 0.0210804429704 3.21476755298 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.15 0.34 1.039 2.85991342965 7.04438135927 -99.0 -99.0 -99.0 -99.0 -99.0 2.32 7.2 0.696 28.3777896453 109.463713531 0.0 0.0 0.883 0.00351340716173 0.393501602114 0.01 0.04 0.983 0.122969250661 2.58586767103 0.16 0.42 0.876 2.10453088988 6.15548934735 0.1 0.3 0.804 1.11375007027 4.05447186464 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 38.3447029701 -99.0 1.8462
5593.0 2.1003 1.0 19.22 1.3 2.368 1057.34283779 288.320485114 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.64 1.6 2.228 92.4942747476 71.1027965036 -99.0 -99.0 -99.0 -99.0 -99.0 3.09 1.95 1.288 83.4112827791 57.2718769151 1.66 1.74 1.782 59.3684482147 44.5892333 0.19 0.62 2.065 8.2443634487 22.2365577525 0.27 0.93 1.763 10.5247879237 25.8362093991 0.0 0.0 1.568 0.029029448763 0.190304164113 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 41.8152270015 21.195 2.1003
5606.0 1.65117 1.0 32.73 1.51 1.038 230.89805633 13.2997883953 2.24 1.02 1.267 24.5099333502 11.0328647352 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 9.12 1.29 1.0 70.0294586918 10.3388315348 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.52 1.37 0.874 13.2281219235 7.49857610036 0.9 0.74 0.955 5.14112637062 4.18683072002 5.4 1.62 0.868 30.5676361757 9.62971065605 24.99 4.75 0.809 121.203091465 24.0950221977 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 53.6787225095 60.065 1.6512
5618.0 2.18515 1.0 6.46 1.6 1.11 45.9005070405 11.8330376905 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.39 1.34 1.116 19.5909140857 10.5426745993 -99.0 -99.0 -99.0 -99.0 -99.0 8.08 2.15 1.167 75.1016435647 20.815346216 0.49 1.11 1.136 3.27457105631 5.7611101518 0.14 0.45 1.123 0.938731299939 3.13329042588 0.0 0.01 1.137 0.00941870869504 0.285700830416 2.93 1.84 1.148 21.176396716 11.5441972906 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 56.8748814826 135.36 2.1851
5629.0 1.83346 1.0 9.88 1.19 1.081 201.862740254 31.2021344928 0.0 0.0 1.143 0.0 0.0176462699315 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.09 1.08 1.069 47.6943383708 23.1307306262 -99.0 -99.0 -99.0 -99.0 -99.0 69.71 33.94 0.974 1242.09976495 643.287711843 0.01 0.04 1.029 0.144699413438 2.13166940772 0.56 0.76 1.056 9.94896698736 12.0665193791 2.2 1.15 1.027 40.7770005576 22.4389968448 0.77 0.87 1.007 12.8888355579 15.5393053016 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 39.3823427363 -99.0 1.8335
5649.0 1.84482 1.0 8.31 1.85 1.354 103.293002721 24.6693991184 0.0 0.0 1.727 0.0 0.0105454826667 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.47 0.91 1.295 6.38353217427 11.5016064285 -99.0 -99.0 -99.0 -99.0 -99.0 76.93 32.24 0.865 583.910405579 248.687087408 0.0 0.0 1.099 0.00351516088891 0.101939665779 0.0 0.0 1.225 0.00351516088891 0.337455445336 0.03 0.1 1.09 0.263637066669 1.43418564268 0.79 1.37 1.0 6.08474349871 9.17808508095 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.733866905 23.875 1.8448
5688.0 1.83914 1.0 26.35 2.11 1.296 324.837802997 35.3170326226 1.42 1.98 1.362 25.0991497425 28.7199644963 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.33 1.7 1.285 43.9428841128 21.3409694485 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.184 0.0 0.0211331600414 0.41 0.98 1.242 3.74056932733 8.89001599076 0.95 1.78 1.27 10.2002719133 13.4864782998 1.73 1.99 1.24 17.5722225744 17.1671703403 0.29 0.81 1.219 2.68391132526 6.07226131857 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 47.7237318275 26.893 1.8391
5691.0 1.85337 1.0 5.7 1.72 0.893 100.134227247 35.9434633433 0.0 0.0 0.604 0.0 0.00350462786109 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.33 1.64 0.96 28.2437959325 24.1679137301 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.838 0.0 6.97771407143 1.25 1.56 1.251 26.7508244637 27.8933331464 0.37 0.72 1.05 6.44150600868 14.7930342017 0.67 1.92 1.267 14.8736406425 23.9506268027 0.0 0.0 1.456 0.0 0.00350462786109 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.9315446415 24.252 1.8534
5735.0 2.10185 1.0 9.88 0.97 1.219 197.317729742 31.5037800023 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.24 0.92 1.187 27.899479343 18.3471154311 -99.0 -99.0 -99.0 -99.0 -99.0 5.29 1.77 0.932 83.7661395619 28.4378677241 0.18 0.44 1.075 2.89182262198 6.07379467092 0.37 0.55 1.148 6.15116785144 7.86949723552 0.75 0.61 1.07 12.5828134823 10.7516482099 1.37 1.34 1.016 20.8101616777 16.0581588407 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 47.5890730778 -99.0 2.1019
